' ','[PATCH v4 5/5] ARM: sunxi: dts: Add PS2 nodes for A20 lime2 board','Vishnu Patekar'
' ','[PATCH v5 3/5] arm64: dts: Add support for Spreadtrum SC9836 S ...','Mark Rutland'
' ','[net-next PATCH v3 1/1] atm: remove deprecated use of pci api','Quentin Lambert'
' ','perf fuzzer crash [PATCH] perf: Get group events reference bef ...','Peter Zijlstra'
' ','[PATCH v5 2/5] Documentation: DT: Add bindings for Spreadtrum  ...','Mark Rutland'
' ','[PATCH v5 1/5] Documentation: DT: Renamed of-serial.txt to 825 ...','Rob Herring'
'[New]','[PATCH -mm 0/6] memcg: release kmemcg_id on css offline','Vladimir Davydov'
' ','[PATCH -mm 2/6] slab: link memcg caches of the same kind into a list','Vladimir Davydov'
' ','[PATCH -mm 3/6] slab: use css id for naming per memcg caches','Vladimir Davydov'
' ','[PATCH -mm 4/6] memcg: free memcg_caches slot on css offline','Vladimir Davydov'
' ','[PATCH -mm 6/6] memcg: reparent list_lrus and free kmemcg_id on cs ...','Vladimir Davydov'
' ','[PATCH -mm 5/6] list_lru: add helpers to isolate items','Vladimir Davydov'
' ','[PATCH -mm 1/6] slab: embed memcg_cache_params to kmem_cache','Vladimir Davydov'
' ','[PATCHv2 00/36] perf tools: New build framework','Jiri Olsa'
' ','[patch 08/23] x86/x2apic: Clarify remapping mode for x2apic en ...','Borislav Petkov'
' ','[PATCH][v3.16.y-ckt] ACPICA: Add new GPE public interface - ac ...','Luis Henriques'
' ','[PATCHSET RFC 0/6] memcg: inode-based dirty-set controller','Jan Kara'
' ','[PATCH v4 4/4] ARM: mvebu: Armada 385 GP: Add regulators to th ...','Gregory CLEMENT'
' ','RE: [PATCH] IB: qib: qib_iba7322: Remove unused function','Marciniszyn, Mike'
'[New]','[PATCH] mmc: sdhci-s3c: solve problem with sleeping in atomic context','Paul Osmialowski'
' ','fs: locks: WARNING: CPU: 16 PID: 4296 at fs/locks.c:236 locks_ ...','Sasha Levin'
' ','[PATCH v2 1/8] watchdog: wdt_pci: Fixed missing blank line warning','Guenter Roeck'
' ','[PATCH v7 07/17] ARM64 / ACPI: Disable ACPI if FADT revision i ...','Lorenzo Pieralisi'
'[New]','[GIT PULL] Please pull NFS client bugfixes','Trond Myklebust'
'[New]','[PATCH] asus-laptop: is_visible should not return a bool','Vivien Didelot'
' ','[PATCH v7 13/17] ARM64 / ACPI: Add GICv2 specific ACPI boot su ...','Marc Zyngier'
'[New]','[PATCH 1/2] infiniband: Help gcc generate better code for ocrdma_s ...','Rasmus Villemoes'
' ','[PATCH 2/2] infiniband: Use unsigned for bit index','Rasmus Villemoes'
' ','[PATCH v4 2/4] can: kvaser_usb: Update error counters before e ...','Marc Kleine-Budde'
'[New]','[RFC 1/3] i2c: Enhancement of i2c API to address circular lock dep ...','Paul Osmialowski'
' ','fs: locks: WARNING: CPU: 16 PID: 4296 at fs/locks.c:236 locks_ ...','Jeff Layton'
' ','[RFC 2/3] regmap: Use the enhancement of i2c API to address circul ...','Paul Osmialowski'
' ','[RFC 3/3] i2c: s3c2410: Adopt i2c-s3c2410 driver for new enhanceme ...','Paul Osmialowski'
' ','RE: [PATCH] infiniband: hw: ipath: ipath_wc_ppc64.c:  Remove unuse ...','Marciniszyn, Mike'
' ','[PATCH v7 00/17] Introduce ACPI for ARM64 based on ACPI 5.1','Tom Lendacky'
' ','[PATCHv2] ixgbe: Re-enable relaxed ordering as part of init/re ...','Jeff Kirsher'
' ','[PATCH v8] ASoC: dapm: add code to configure dai link parameters','Charles Keepax'
' ','[PATCH] i40e: don't enable and init FCOE by default when do PF ...','Jeff Kirsher'
'[New]','[PATCH 0/5] mtd: Qualcomm NAND controller driver','Archit Taneja'
' ','[PATCH 1/5] clk: qcom: Add EBI2 clocks for IPQ806x','Archit Taneja'
' ','[PATCH 3/5] Documentaion: dt: add DT bindings for Qualcomm NAND co ...','Archit Taneja'
' ','[PATCH 2/5] mtd: nand: Add qcom nand controller driver','Archit Taneja'
' ','[PATCH 5/5] arm: qcom: dts: Enale NAND node on IPQ8064 AP148 pplatform','Archit Taneja'
' ','[PATCHv3 0/8] perf tools: Add perf data CTF conversion','Matthew Khouzam'
' ','[PATCH 4/5] arm: qcom: dts: Add NAND controller node for ipq806x','Archit Taneja'
' ','[PATCH] hwmon: (ads7828) Make sample interval configurable','Guenter Roeck'
' ','[net-next PATCH v3 1/1] atm: remove deprecated use of pci api','chas williams - CONTRACTOR'
' ','[net-next PATCH v3 1/1] atm: remove deprecated use of pci api','Quentin Lambert'
' ','[PATCH] mmc: sdhci-s3c: solve problem with sleeping in atomic  ...','Krzysztof Kozlowski'
' ','Query: ARM64: Behavior of el1_dbg exception while executing el ...','Pratyush Anand'
' ','[PATCH v7 00/17] Introduce ACPI for ARM64 based on ACPI 5.1','Will Deacon'
' ','[PATCH tip 0/9] tracing: attach eBPF programs to tracepoints/s ...','Steven Rostedt'
' ','[PATCH] mm/page_owner: Fix memory leak','Paul Bolle'
' ','[PATCH 0/3] Enable myphy28lp support','Maxime Coquelin'
' ','[PATCH 00/15] media: blackfin: bfin_capture enhancements','Hans Verkuil'
' ','[GIT PULL] drm: Add Atmel HLCDC driver','Thierry Reding'
' ','[PATCH v7 00/17] Introduce ACPI for ARM64 based on ACPI 5.1','Arnd Bergmann'
' ','futex(2) man page update help request','Michael Kerrisk (man-pages)'
' ','[Linaro-acpi] [PATCH v7 00/17] Introduce ACPI for ARM64 based  ...','Al Stone'
' ','[PATCH v5 5/5] tty/serial: Add Spreadtrum sc9836-uart driver s ...','Peter Hurley'
' ','futex(2) man page update help request','Thomas Gleixner'
' ','[PATCH 1/1] serial: Fintek F81232 driver improvement','Greg KH'
'[New]','[PATCH 1/2] fs: fix code-formatting issues in inotify','y@vger ...'
' ','[PATCH 2/2] fs: fix checkpatch code warnings for inotify','y@vger ...'
' ','[Linaro-acpi] [PATCH v7 00/17] Introduce ACPI for ARM64 based  ...','Al Stone'
' ','[RFC PATCH 0/5] Second attempt at contained helper execution','J. Bruce Fields'
' ','[PATCH v7 00/17] Introduce ACPI for ARM64 based on ACPI 5.1','Catalin Marinas'
' ','[PATCHv3 0/8] perf tools: Add perf data CTF conversion','Alexandre Montplaisir'
' ','[PATCH] perf: decouple unthrottling and rotating','Peter Zijlstra'
' ','[PATCH] mm/page_owner: Fix memory leak','Paul Bolle'
' ','[PATCH v7 00/17] Introduce ACPI for ARM64 based on ACPI 5.1','Tom Lendacky'
' ','[PATCH v7 00/17] Introduce ACPI for ARM64 based on ACPI 5.1','Will Deacon'
' ','[PATCH v4 4/4] ARM: mvebu: Armada 385 GP: Add regulators to th ...','Mark Brown'
' ','[PATCH] mm/page_owner: Fix memory leak','Valentin Ilie'
' ','[PATCH 1/9] rhashtable: Do hashing inside of rhashtable_lookup ...','Patrick McHardy'
' ','Thread scheduler misbehaviour OR Oprofile bug?','William Cohen'
' ','[RFC PATCH v2 3/9] rtc/test: Update driver to address y2038/y2 ...','Xunlei Pang'
' ','[PATCH v7 00/17] Introduce ACPI for ARM64 based on ACPI 5.1','Arnd Bergmann'
' ','[PATCH] MIPS,prctl: add PR_[GS]ET_FP_MODE prctl options for MIPS','Markos Chandras'
' ','[Linaro-acpi] [PATCH v7 00/17] Introduce ACPI for ARM64 based  ...','Arnd Bergmann'
'[New]','[PATCH] x86: properly tag virtualization entry in /proc/interrupts','Jan Beulich'
' ','[PATCH] arch: arm: mach-davinci: cdce949.c: Remove unused function','Sekhar Nori'
' ','[PATCH v7 00/17] Introduce ACPI for ARM64 based on ACPI 5.1','Will Deacon'
' ','[PATCH v2] mm: vmscan: fix the page state calculation in too_m ...','Michal Hocko'
' ','[PATCH/RFC v10 03/19] DT: leds: Add led-sources property','Jacek Anaszewski'
' ','[PATCH 1/3] arm64: Track system support for mixed endian EL0','Will Deacon'
' ','[Linaro-acpi] [PATCH v7 00/17] Introduce ACPI for ARM64 based  ...','Arnd Bergmann'
' ','[PATCH v2] n_tty: Fix unordered accesses to lockless read buffer','Peter Hurley'
' ','[PATCH 2/3] x86, fpu: don't abuse -&gt;has_fpu in __kernel_fpu_{b ...','Oleg Nesterov'
' ','Thread scheduler misbehaviour OR Oprofile bug?','Zoltan Kiss'
' ','[Linaro-acpi] [PATCH v7 00/17] Introduce ACPI for ARM64 based  ...','Suravee Suthikulpanit'
' ','[PATCH 1/2] ARM: entry-common: fix forgotten set of thread_inf ...','Russell King - ARM Linux'
' ','[PATCH 1/9] rhashtable: Do hashing inside of rhashtable_lookup ...','Thomas Graf'
' ','[PATCH 3/3] x86, fpu: fix math_state_restore() race with kerne ...','Oleg Nesterov'
' ','[PATCH 1/2] ARM: entry-common: fix forgotten set of thread_inf ...','Roman Peniaev'
' ','[PATCH 2/3] x86, fpu: don't abuse -&gt;has_fpu in __kernel_fpu_{b ...','Rik van Riel'
' ','[PATCH 2/3] arm64: Consolidate hotplug notifier for instructio ...','Will Deacon'
' ','[PATCH 1/2] ARM: entry-common: fix forgotten set of thread_inf ...','Roman Peniaev'
' ','[PATCH 1/3] arm64: Track system support for mixed endian EL0','Suzuki K. Poulose'
' ','[PATCH 0/4] PCI: Reset exclusions','Bjorn Helgaas'
' ','[PATCH 1/2] ARM: entry-common: fix forgotten set of thread_inf ...','Russell King - ARM Linux'
' ','Query: ARM64: Behavior of el1_dbg exception while executing el ...','Will Deacon'
' ','[RFC 2/3] regmap: Use the enhancement of i2c API to address ci ...','Mark Brown'
'[New]','Issue with 'lib/vsprintf.c: don't try to fix pointer wrap-around'','Johannes Weiner'
' ','[RFC 3/3] i2c: s3c2410: Adopt i2c-s3c2410 driver for new enhan ...','Mark Brown'
' ','[PATCH v7 00/17] Introduce ACPI for ARM64 based on ACPI 5.1','Grant Likely'
' ','[PATCH] spi: Kconfig: Remove additional newline','Mark Brown'
' ','[PATCH -mm v7 00/13] pagewalk: improve vma handling, apply to  ...','Kirill A. Shutemov'
' ','[PATCH 2/3] arm64: Consolidate hotplug notifier for instructio ...','Mark Rutland'
' ','[PATCH 4/6] kbuild: add a new kselftest_install make target to ...','Shuah Khan'
' ','[PATCH 1/2 v3] ftrace: don't allow IPMODIFY without proper com ...','Steven Rostedt'
' ','[Linaro-acpi] [PATCH v5 18/18] Documentation: ACPI for ARM64','Arnd Bergmann'
' ','[PATCH 6/6] selftests: Set CC using CROSS_COMPILE once in lib.mk','Shuah Khan'
' ','[PATCH v2 1/2] mm/slub: optimize alloc/free fastpath by removi ...','Steven Rostedt'
' ','[PATCH v5 5/5] tty/serial: Add Spreadtrum sc9836-uart driver s ...','Rob Herring'
' ','[PATCH 1/2 v3] ftrace: don't allow IPMODIFY without proper com ...','Jiri Kosina'
' ','[PATCH 2/3] arm64: Consolidate hotplug notifier for instructio ...','Will Deacon'
'[New]','randconfig build error with next-20150116, in drivers/media/v4l2-c ...','Jim Davis'
' ','[PATCHv3 0/8] perf tools: Add perf data CTF conversion','Jérémie_Galarneau'
' ','[PATCH 2/3] arm64: Consolidate hotplug notifier for instructio ...','Suzuki K. Poulose'
' ','[PATCH 3/4] ARM: bcm2835: Add header file for pinctrl constants','Stefan Wahren'
' ','[patch -rt 1/2] KVM: use simple waitqueue for vcpu-&gt;wq','Steven Rostedt'
' ','[PATCH 1/4] dt-bindings: Add vendor prefix for Raspberry Pi','Stefan Wahren'
'[New]','[PATCH 0/4] ARM: bcm2835: DT improvements','Stefan Wahren'
' ','[PATCH 2/3] arm64: Consolidate hotplug notifier for instructio ...','Mark Rutland'
' ','[PATCH 2/4] dt-bindings: Add root properties for Raspberry Pi B and B+','Stefan Wahren'
'[New]','[PATCH 4/4] ARM: bcm2835: Use pinctrl header','Stefan Wahren'
' ','[PATCH] livepatch: support for repatching a function','Jiri Kosina'
' ','[PATCH 1/2 v3] ftrace: don't allow IPMODIFY without proper com ...','Steven Rostedt'
' ','[PATCH v7 00/17] Introduce ACPI for ARM64 based on ACPI 5.1','Mark Brown'
' ','Linux 3.19-rc3','Peter Hurley'
' ','[PATCH 3/3] arm64:  Emulate SETEND for AArch32 tasks','Mark Rutland'
' ','[patch -rt 1/2] KVM: use simple waitqueue for vcpu-&gt;wq','Steven Rostedt'
'[New]','[PATCH v2 0/2] clocksource: don't suspend/resume when unused','Alexandre Belloni'
' ','[PATCH v2 2/2] clocksource: don't suspend/resume when unused','Alexandre Belloni'
' ','[PATCH v2 1/2] clocksource: track usage','Alexandre Belloni'
' ','[PATCH] clockevents: don't suspend/resume if unused','Alexandre Belloni'
' ','Linux 3.19-rc3','Chris Mason'
' ','[RFC PATCH 5/5] epoll: introduce epoll connected components (r ...','Jason Baron'
' ','[PATCH v4] gpio: lib-sysfs: Add 'wakeup' attribute','Sören Brinkmann'
'[New]','[PATCH] ARM: vf610: use zero based naming for GPIO nodes','Stefan Agner'
' ','[PATCH v2 0/8] AT91 cleanup for 3.20 #2','Nicolas Ferre'
'[New]','[GIT PULL] arm64: fixes for -rc5','Will Deacon'
' ','[Linaro-acpi] [PATCH v7 00/17] Introduce ACPI for ARM64 based  ...','Arnd Bergmann'
'[New]','[GIT PULL] at91: cleanup for 3.20 #2','Nicolas Ferre'
' ','[PATCH v7 00/17] Introduce ACPI for ARM64 based on ACPI 5.1','Tom Lendacky'
' ','[RFC 2/3] regmap: Use the enhancement of i2c API to address ci ...','Paul Osmialowski'
'[New]','randconfig build error with next-20150116, in drivers/usb/renesas_ ...','Jim Davis'
' ','[PATCH v2 0/2] clocksource: don't suspend/resume when unused','Boris Brezillon'
' ','[PATCH] Repost sched-rt: Reduce rq lock contention by eliminat ...','Tim Chen'
' ','[PATCH 2/6] selftests: Add install target','Shuah Khan'
' ','[RFC PATCH 00/11] Early kprobe: enable kprobes at very early','Steven Rostedt'
' ','[PATCH v7 1/4] Documentation: dt: add common bindings for hwsp ...','Suman Anna'
' ','[PATCH 1/6] selftests: Introduce minimal shared logic for runn ...','Shuah Khan'
' ','[PATCH v2] mm: vmscan: fix the page state calculation in too_m ...','Michal Hocko'
' ','fs: locks: WARNING: CPU: 16 PID: 4296 at fs/locks.c:236 locks_ ...','Sasha Levin'
' ','[Bugfix v4 1/2] xen/pci: Fix xen IRQ allocation failure caused ...','Konrad Rzeszutek Wilk'
' ','[PATCH] net: wireless: atmel: Remove open-coded and wrong strc ...','Sergei Shtylyov'
' ','[PATCH v7 10/17] ARM64 / ACPI: Parse MADT for SMP initialization','Lorenzo Pieralisi'
'[New]','[PATCH] drm/msm/mdp5: Fix negative SMP block allocation','Stephane Viau'
' ','[BUG] rename() from outside of the target dir breaks /proc exe ...','Piotr Karbowski'
' ','Thread scheduler misbehaviour OR Oprofile bug?','Zoltan Kiss'
' ','[lm-sensors] [PATCH] hwmon: (ads7828) Make sample interval con ...','Guenter Roeck'
'[New]','[GIT PULL] USB driver fixes for 3.19-rc5','Greg KH'
'[New]','[GIT PULL] Staging driver fixes for 3.19-rc5','Greg KH'
'[New]','[GIT PULL] TTY/Serial fixes for 3.19-rc5','Greg KH'
'[New]','[GIT PULL] Driver core fix for 3.19-rc5','Greg KH'
'[New]','[GIT PULL] char/misc driver fixes for 3.19-rc5','Greg KH'
' ','[PATCH 1/1] arch/x86/kvm/vmx.c: Fix external interrupts inject ...','Radim Krčmář'
' ','[RFC 2/3] regmap: Use the enhancement of i2c API to address ci ...','Mark Brown'
'[New]','Linux 3.10.65','Greg KH'
' ','Linux 3.10.65','Greg KH'
'[New]','Linux 3.14.29','Greg KH'
' ','Linux 3.14.29','Greg KH'
'[New]','Linux 3.18.3','Greg KH'
' ','Linux 3.18.3','Greg KH'
'[New]','[PATCH 0/4] uio hotplug support','Mandeep Sandhu'
' ','[PATCH 1/4] uio: Simplify the lifetime logic of struct uio_device.','Mandeep Sandhu'
' ','[PATCH 3/4] libunload: A library to help remove open files','Mandeep Sandhu'
' ','[PATCH 4/4] uio: Implement hotunplug support, using libunload','Mandeep Sandhu'
' ','[PATCH 2/4] uio: Remove unused uio_info mmap method.','Mandeep Sandhu'
' ','fs: locks: WARNING: CPU: 16 PID: 4296 at fs/locks.c:236 locks_ ...','Jeff Layton'
' ','[PATCH] mm/vmscan: fix highidx argument type','Vlastimil Babka'
' ','perf fuzzer crash [PATCH] perf: Get group events reference bef ...','Vince Weaver'
'[New]','[PATCH tip 0/9] tracing: attach eBPF programs to tracepoints/s ...','Alexei Starovoitov'
' ','[PATCH] MAINTAINERS: Add entry for Maxim PMIC-s on Samsung boards','Sebastian Reichel'
' ','Linux 3.19-rc3','Peter Hurley'
' ','[patch 09/23] x86/x2apic: Add proper state tracking','Borislav Petkov'
' ','[patch 11/23] x86/x2apic: Split enable and setup function','Borislav Petkov'
'[New]','[PATCH RESEND] igb: Reset TXPBSIZE to default value','Xander Huff'
' ','[patch 10/23] x86/x2apic: Disable x2apic from nox2apic setup','Borislav Petkov'
' ','[patch 12/23] x86/x2apic: Use state information for disable','Borislav Petkov'
' ','[patch 13/23] x86/smpboot: Move smpboot inlines to code','Borislav Petkov'
' ','[PATCH] mm/vmscan: fix highidx argument type','Vlastimil Babka'
' ','[patch 14/23] x86/ioapic: Provide stub functions for IOAPIC=n','Borislav Petkov'
' ','[patch 15/23] x86/ioapic: Add proper checks to setp/enable_IO_ ...','Borislav Petkov'
' ','[patch 16/23] x86/apic: Sanitize ioapic handling','Borislav Petkov'
' ','[patch 17/23] x86/smpboot: Cleanup ioapic handling','Borislav Petkov'
' ','[patch 18/23] x86/apic: Move apic_init_uniprocessor code','Borislav Petkov'
' ','[patch 00/23] x86: Cleanup apic/ioapic/x2apic setup code','Borislav Petkov'
' ','[patch 20/23] x86/smpboot: Move apic init code to apic.c','Borislav Petkov'
' ','[patch 21/23] x86/smpboot: Sanitize uniprocessor init','Borislav Petkov'
' ','[patch 22/23] x86/apic: Reuse apic_bsp_setup() for UP APIC setup','Borislav Petkov'
' ','[patch 23/23] x86: Consolidate boot cpu timer setup','Borislav Petkov'
' ','[PATCH v2 1/2] clocksource: track usage','John Stultz'
' ','[PATCH] staging: lustre: libcfs: fix sparse warnings about sta ...','Jeremiah Mahler'
' ','[PATCH v2 1/8] device core: Introduce per-device MSI domain po ...','Marc Zyngier'
' ','[PATCH v4 4/4] ARM: mvebu: Armada 385 GP: Add regulators to th ...','Hans de Goede'
' ','[PATCH v4 4/4] ARM: mvebu: Armada 385 GP: Add regulators to th ...','Hans de Goede'
'[New]','[PATCH v3 00/13] Add kdbus implementation','Greg Kroah-Hartman'
' ','[PATCH 01/13] kdbus: add documentation','Greg Kroah-Hartman'
' ','[PATCH 11/13] kdbus: add policy database implementation','Greg Kroah-Hartman'
' ','[PATCH 10/13] kdbus: add name registry implementation','Greg Kroah-Hartman'
' ','[PATCH 08/13] kdbus: add code for notifications and matches','Greg Kroah-Hartman'
' ','[PATCH 09/13] kdbus: add code for buses, domains and endpoints','Greg Kroah-Hartman'
' ','[PATCH v2] mm: vmscan: fix the page state calculation in too_m ...','Christoph Lameter'
' ','[PATCH 12/13] kdbus: add Makefile, Kconfig and MAINTAINERS entry','Greg Kroah-Hartman'
' ','[PATCH 07/13] kdbus: add code to gather metadata','Greg Kroah-Hartman'
' ','[PATCH 04/13] kdbus: add connection pool implementation','Greg Kroah-Hartman'
' ','[PATCH 06/13] kdbus: add node and filesystem implementation','Greg Kroah-Hartman'
' ','[PATCH 05/13] kdbus: add connection, queue handling and message va ...','Greg Kroah-Hartman'
' ','[PATCH 02/13] kdbus: add header file','Greg Kroah-Hartman'
' ','[PATCH 03/13] kdbus: add driver skeleton, ioctl entry points and u ...','Greg Kroah-Hartman'
' ','[PATCH 13/13] kdbus: add selftests','Greg Kroah-Hartman'
' ','[PATCH v4 3/3] ARM: dts: add I2C device nodes for Broadcom Cygnus','Ray Jui'
'[New]','[PATCH 0/2] futex: Minor fixes to doc and code','Michael Kerrisk (man-pages)'
'[New]','[PATCH 2/2] futex: Fix argument handling in futex_lock_pi() calls','Michael Kerrisk (man-pages)'
'[New]','[PATCH 1/2] doc: Fix misnamed FUTEX_CMP_REQUEUE_PI 'op' constants','Michael Kerrisk (man-pages)'
' ','[PATCH v4 3/6] arm64: Kprobes with single stepping support','David Long'
'[New]','[PATCH workqueue wq/for-3.19-fixes] workqueue: fix subtle pool man ...','Tejun Heo'
' ','3.18.2 crashes on Supermicro X10DRL-i motherboard','Harry Edmon'
' ','Thread scheduler misbehaviour OR Oprofile bug?','William Cohen'
' ','Thread scheduler misbehaviour OR Oprofile bug?','Zoltan Kiss'
' ','[PATCH RESEND] igb: Reset TXPBSIZE to default value','Vick, Matthew'
' ','[PATCH v4 4/4] ARM: mvebu: Armada 385 GP: Add regulators to th ...','Mark Brown'
' ','[PATCH v4 3/3] ARM: dts: add I2C device nodes for Broadcom Cygnus','Uwe Kleine-König'
' ','Thread scheduler misbehaviour OR Oprofile bug?','Zoltan Kiss'
' ','[PATCH 1/2] ARM: entry-common: fix forgotten set of thread_inf ...','Kees Cook'
' ','[PATCH V3] mm/thp: Allocate transparent hugepages on local node','Vlastimil Babka'
' ','[PATCH v3 5/6] n_tty: Fix PARMRK over-throttling','Peter Hurley'
' ','[PATCH v3 6/6] n_tty: Fix read buffer overwrite when no newline','Peter Hurley'
' ','[PATCH v3 1/6] n_tty: Eliminate receive_room() from consumer/exclu ...','Peter Hurley'
' ','[PATCH v3 4/6] n_tty: Fix unordered accesses to lockless read buffer','Peter Hurley'
' ','[PATCH v3 0/6] N_TTY input path fixes','Peter Hurley'
' ','[PATCH v3 3/6] n_tty: Simplify throttle threshold calculation','Peter Hurley'
' ','[PATCH v3 2/6] n_tty: Fix throttle for canon lines &gt; 3967 chars','Peter Hurley'
' ','[PATCH RESEND] igb: Reset TXPBSIZE to default value','Xander Huff'
' ','[PATCH] coresight: remove the extra spaces','Mathieu Poirier'
' ','[PATCH] coresight: fix the debug AMBA bus name','Mathieu Poirier'
' ','[PATCH] coresight: remove the unnecessary function coresight_i ...','Mathieu Poirier'
'[New]','[PATCH] pty: Fix overlimit memory use','Peter Hurley'
' ','Issue with 'lib/vsprintf.c: don't try to fix pointer wrap-around'','Andrew Morton'
' ','[PATCH v4 4/4] ARM: mvebu: Armada 385 GP: Add regulators to th ...','Mark Brown'
' ','[PATCH] hwmon: (ads7828) Make sample interval configurable','Guenter Roeck'
' ','Issue with 'lib/vsprintf.c: don't try to fix pointer wrap-around'','Rasmus Villemoes'
' ','[PATCH v3 1/3] perf tools: Add from argument to dso__find_symb ...','Arnaldo Carvalho de Melo'
' ','[PATCH net-next v12 5/5] openvswitch: Add support for unique f ...','Joe Stringer'
' ','futex(2) man page update help request','Michael Kerrisk (man-pages)'
'[New]','Please respond!!!','Antonio_Viñal'
' ','fs: locks: WARNING: CPU: 16 PID: 4296 at fs/locks.c:236 locks_ ...','Jeff Layton'
' ','fs: locks: WARNING: CPU: 16 PID: 4296 at fs/locks.c:236 locks_ ...','Sasha Levin'
'[New]','[GIT PULL 00/10] perf/urgent fixes','Arnaldo Carvalho de Melo'
' ','[PATCH 01/10] perf probe: Propagate error code when write(2) failed','Arnaldo Carvalho de Melo'
' ','[PATCH 02/10] perf tools: Fix building error in x86_64 when dwarf  ...','Arnaldo Carvalho de Melo'
' ','[PATCH 04/10] tools: Remove bitops/hweight usage of bits in tools/perf','Arnaldo Carvalho de Melo'
' ','[PATCH 06/10] perf tools: Elide strlcpy warning with uclibc','Arnaldo Carvalho de Melo'
' ','[PATCH 07/10] perf tools: Avoid build splat for syscall numbers wi ...','Arnaldo Carvalho de Melo'
' ','[PATCH 08/10] perf test: Fix dwarf unwind using libunwind.','Arnaldo Carvalho de Melo'
' ','[PATCH 10/10] perf tools powerpc: Use dwfl_report_elf() instead of ...','Arnaldo Carvalho de Melo'
' ','[PATCH 09/10] perf tools: Fix segfault for symbol annotation on TUI','Arnaldo Carvalho de Melo'
' ','[PATCH 05/10] perf tools: Fix statfs.f_type data type mismatch bui ...','Arnaldo Carvalho de Melo'
' ','[PATCH 03/10] perf machine: Fix __machine__findnew_thread() error path','Arnaldo Carvalho de Melo'
' ','[PATCH v4 2/6] arm64: Add more test functions to insn.c','David Long'
'[New]','Payment','Finance Department'
'[New]','[PATCH] sysfs: group: allow is_visible to drop permissions','Vivien Didelot'
' ','[PATCH v4 4/6] arm64: Kprobes instruction simulation support','David Long'
' ','[PATCH -mm v7 00/13] pagewalk: improve vma handling, apply to  ...','Andrew Morton'
'[New]','[PATCH] ath3k: Add support of AR3012 bluetooth 13d3:3423 device','Dmitry Tunin'
' ','[PATCH 1/5] clk: qcom: Add EBI2 clocks for IPQ806x','Stephen Boyd'
' ','[PATCH v3 00/13] Add kdbus implementation','Josh Boyer'
' ','[PATCH v4 2/3] i2c: iproc: Add Broadcom iProc I2C Driver','Ray Jui'
' ','[PATCH v3 00/13] Add kdbus implementation','Greg Kroah-Hartman'
' ','[PATCH] sysfs: group: allow is_visible to drop permissions','Greg Kroah-Hartman'
' ','[PATCH] clk: fractional-divider: prevent division by zero','Stephen Boyd'
' ','[PATCH 3/4 v4] brd: Fix all partitions BUGs','Tony Luck'
'[New]','[PATCH] Documentation: fix blackfin gptimers-example build errors','Randy Dunlap'
' ','[PATCH] i2c-ocores: add common clock support','Peter Korsgaard'
' ','[PATCH 3/4 v4] brd: Fix all partitions BUGs','Jens Axboe'
' ','[PATCH v3 2/3] i2c: iproc: Add Broadcom iProc I2C Driver','Ray Jui'
' ','[PATCH] ddr: Use less generic identifiers','Richard Weinberger'
' ','[PATCH v4 2/3] i2c: iproc: Add Broadcom iProc I2C Driver','Ray Jui'
'[New]','[PATCH] [media] cx231xx: fix usbdev leak on failure paths in cx231 ...','Alexey Khoroshilov'
' ','[PATCH] MAINTAINERS: Add entry for Maxim PMIC-s on Samsung boards','Chanwoo Choi'
' ','[PATCH] MAINTAINERS: Add entry for Maxim PMIC-s on Samsung boards','Mark Brown'
' ','[PATCH 01/28] PCI: Rip out pci_bus_add_devices() from pci_scan ...','Yinghai Lu'
' ','[PATCH 01/28] PCI: Rip out pci_bus_add_devices() from pci_scan ...','Yinghai Lu'
' ','[PATCH v4 3/3] ARM: dts: add I2C device nodes for Broadcom Cygnus','Ray Jui'
'[New]','[PATCH 0/8] Asynchronous device/driver probing support','Dmitry Torokhov'
' ','[PATCH 5/8] driver-core: platform_driver_probe() must probe synchr ...','Dmitry Torokhov'
' ','[PATCH 4/8] driver-core: enable drivers to opt-out of async probe','Dmitry Torokhov'
' ','[PATCH 3/8] driver-core: add driver module asynchronous probe support','Dmitry Torokhov'
' ','[PATCH 2/8] driver-core: add asynchronous probing support for drivers','Dmitry Torokhov'
' ','[PATCH 8/8] driver-core: allow forcing async probing for modules a ...','Dmitry Torokhov'
' ','[PATCH 1/8] module: add extra argument for parse_params() callback','Dmitry Torokhov'
' ','[PATCH 7/8] module: add core_param_unsafe','Dmitry Torokhov'
' ','[PATCH 6/8] amd64_edac: enforce synchronous probe','Dmitry Torokhov'
' ','[PATCH v5 2/3] i2c: iproc: Add Broadcom iProc I2C Driver','Ray Jui'
'[New]','[PATCH v5 0/3] Add I2C support to Broadcom iProc','Ray Jui'
' ','[PATCH v5 1/3] i2c: iProc: define Broadcom iProc I2C binding','Ray Jui'
' ','[PATCH v5 3/3] ARM: dts: add I2C device nodes for Broadcom Cygnus','Ray Jui'
'[New]','[PATCH] iommu: fix trace_unmap() to report original iova','Shuah Khan'
'[New]','mmotm 2015-01-16-15-50 uploaded','akpm@linux-fo ...'
' ','[PATCH 1/2] ARM: entry-common: fix forgotten set of thread_inf ...','Kees Cook'
' ','[PATCH V3] mm/thp: Allocate transparent hugepages on local node','Andrew Morton'
' ','[PATCH 1/2] INPUT/HID: add touch support for SiS touch driver','Dmitry Torokhov'
' ','RE: [PATCH v4 4/5] pstore: add pmsg','Luck, Tony'
